con,hip
Car,45238.0
Car,50099.0
Car,50099.0
Car,52419.0
Car,52419.0
Car,52468.0
Car,52468.0
Car,54463.0
Car,54463.0
Car,53253.0
Car,53253.0
Car,51232.0
Car,51232.0
Car,50371.0
Car,50371.0
Car,45556.0
Car,42568.0
Car,41037.0
Car,41037.0
Car,30438.0
Car,45080.0
Car,45556.0
Car,45080.0
Car,42568.0
Car,30438.0
Car,41037.0
