con,hip
CMa,34045.0
CMa,34045.0
CMa,33347.0
CMa,33347.0
CMa,32349.0
CMa,32349.0
CMa,33977.0
CMa,33977.0
CMa,34444.0
CMa,34444.0
CMa,35037.0
CMa,35037.0
CMa,35904.0
CMa,33579.0
CMa,33856.0
CMa,33856.0
CMa,34444.0
CMa,33856.0
CMa,31592.0
CMa,31592.0
CMa,31416.0
CMa,31592.0
CMa,30324.0
CMa,31592.0
CMa,32349.0
CMa,33579.0
CMa,32759.0
CMa,30122.0
CMa,33579.0
CMa,33347.0
CMa,33160.0
