con,hip
Lep,28910.0
Lep,28103.0
Lep,28103.0
Lep,27288.0
Lep,27288.0
Lep,25985.0
Lep,25985.0
Lep,24305.0
Lep,25985.0
Lep,27654.0
Lep,27654.0
Lep,27072.0
Lep,27072.0
Lep,25606.0
Lep,25606.0
Lep,23685.0
Lep,25985.0
Lep,25606.0
Lep,24305.0
Lep,24845.0
Lep,24305.0
Lep,24327.0
Lep,23685.0
Lep,24305.0
Lep,24327.0
Lep,24244.0
Lep,24845.0
Lep,24873.0
