con,hip
Aqr,106278.0
Aqr,109074.0
Aqr,109074.0
Aqr,110395.0
Aqr,110395.0
Aqr,110960.0
Aqr,110960.0
Aqr,111497.0
Aqr,111497.0
Aqr,112961.0
Aqr,112961.0
Aqr,114855.0
Aqr,114855.0
Aqr,115438.0
Aqr,109074.0
Aqr,110003.0
Aqr,110003.0
Aqr,109139.0
Aqr,110003.0
Aqr,111123.0
Aqr,111123.0
Aqr,112716.0
Aqr,112716.0
Aqr,113136.0
Aqr,113136.0
Aqr,114341.0
Aqr,102618.0
Aqr,106278.0
