con,hip
Cep,109492.0
Cep,112724.0
Cep,112724.0
Cep,106032.0
Cep,106032.0
Cep,105199.0
Cep,105199.0
Cep,109492.0
Cep,112724.0
Cep,116727.0
Cep,116727.0
Cep,106032.0
