con,hip
Sco,85927.0
Sco,86670.0
Sco,86670.0
Sco,87073.0
Sco,87073.0
Sco,86228.0
Sco,86228.0
Sco,84143.0
Sco,84143.0
Sco,82671.0
Sco,82671.0
Sco,82514.0
Sco,82514.0
Sco,82396.0
Sco,82396.0
Sco,81266.0
Sco,81266.0
Sco,80763.0
Sco,80763.0
Sco,78401.0
Sco,80763.0
Sco,78265.0
Sco,80763.0
Sco,78820.0
