con,hip
Mon,29651.0
Mon,30867.0
Mon,30867.0
Mon,34769.0
Mon,34769.0
Mon,30419.0
Mon,30419.0
Mon,34769.0
Mon,39863.0
Mon,39863.0
Mon,37447.0
