con,hip
Pup,39757.0
Pup,38146.0
Pup,38146.0
Pup,35264.0
Pup,35264.0
Pup,31685.0
Pup,31685.0
Pup,32768.0
Pup,32768.0
Pup,36377.0
Pup,36377.0
Pup,39429.0
Pup,39429.0
Pup,39757.0
