con,hip
Cen,71683.0
Cen,68702.0
Cen,68702.0
Cen,66657.0
Cen,66657.0
Cen,68002.0
Cen,68002.0
Cen,68282.0
Cen,68282.0
Cen,67472.0
Cen,67472.0
Cen,67464.0
Cen,67464.0
Cen,65936.0
Cen,65936.0
Cen,65109.0
Cen,67464.0
Cen,68933.0
Cen,67472.0
Cen,71352.0
Cen,71352.0
Cen,73334.0
Cen,68002.0
Cen,61932.0
Cen,61932.0
Cen,60823.0
Cen,60823.0
Cen,59196.0
Cen,59196.0
Cen,56480.0
Cen,56480.0
Cen,56561.0
