con,hip
CrB,76127.0
CrB,75695.0
CrB,75695.0
CrB,76267.0
CrB,76267.0
CrB,76952.0
CrB,76952.0
CrB,77512.0
CrB,77512.0
CrB,78159.0
CrB,78159.0
CrB,78493.0
