con,hip
Peg,1067.0
Peg,113963.0
Peg,113881.0
Peg,112158.0
Peg,112158.0
Peg,109352.0
Peg,113881.0
Peg,112748.0
Peg,112748.0
Peg,112440.0
Peg,112440.0
Peg,109176.0
Peg,109176.0
Peg,107354.0
Peg,113963.0
Peg,112447.0
Peg,112447.0
Peg,112029.0
Peg,112029.0
Peg,109427.0
Peg,109427.0
Peg,107315.0
Peg,113881.0
Peg,1067.0
Peg,113881.0
Peg,113963.0
