con,hip
Lac,109937.0
Lac,111104.0
Lac,111104.0
Lac,111022.0
Lac,111022.0
Lac,110609.0
Lac,110609.0
Lac,110538.0
Lac,110538.0
Lac,111169.0
Lac,111169.0
Lac,111022.0
