con,hip
Cnc,43103.0
Cnc,42806.0
Cnc,42806.0
Cnc,40843.0
Cnc,42806.0
Cnc,42911.0
Cnc,42911.0
Cnc,40526.0
Cnc,42911.0
Cnc,44066.0
