con,hip
Lyn,45860.0
Lyn,45688.0
Lyn,45688.0
Lyn,44700.0
Lyn,44700.0
Lyn,44248.0
Lyn,44248.0
Lyn,41075.0
Lyn,41075.0
Lyn,36145.0
Lyn,36145.0
Lyn,33449.0
Lyn,33449.0
Lyn,30060.0
