con,hip
Phe,5348.0
Phe,5165.0
Phe,5165.0
Phe,2072.0
Phe,2072.0
Phe,5348.0
Phe,5165.0
Phe,7083.0
Phe,7083.0
Phe,8837.0
Phe,8837.0
Phe,5165.0
Phe,5165.0
Phe,6867.0
Phe,6867.0
Phe,2072.0
Phe,2072.0
Phe,2081.0
Phe,2081.0
Phe,765.0
Phe,765.0
Phe,2072.0
