con,hip
Vel,39953.0
Vel,42536.0
Vel,42536.0
Vel,42913.0
Vel,42913.0
Vel,45941.0
Vel,45941.0
Vel,48774.0
Vel,48774.0
Vel,52727.0
Vel,52727.0
Vel,51986.0
Vel,51986.0
Vel,50191.0
Vel,50191.0
Vel,46651.0
Vel,46651.0
Vel,44816.0
Vel,44816.0
Vel,39953.0
