con,hip
Per,17448.0
Per,18246.0
Per,18246.0
Per,18614.0
Per,18614.0
Per,18532.0
Per,18532.0
Per,17358.0
Per,17358.0
Per,15863.0
Per,15863.0
Per,14328.0
Per,14328.0
Per,13268.0
Per,15863.0
Per,14576.0
Per,14576.0
Per,14354.0
Per,14354.0
Per,13254.0
