con,hip
Gru,114131.0
Gru,110997.0
Gru,110997.0
Gru,109268.0
Gru,109268.0
Gru,112122.0
Gru,112122.0
Gru,114421.0
Gru,114421.0
Gru,114131.0
Gru,112122.0
Gru,113638.0
Gru,112122.0
Gru,112623.0
Gru,109268.0
Gru,109111.0
Gru,109111.0
Gru,108085.0
