con,hip
Cap,100064.0
Cap,100345.0
Cap,100345.0
Cap,104139.0
Cap,104139.0
Cap,105515.0
Cap,105515.0
Cap,106985.0
Cap,106985.0
Cap,107556.0
Cap,105515.0
Cap,105881.0
Cap,105881.0
Cap,104139.0
Cap,100345.0
Cap,102485.0
Cap,104139.0
Cap,102978.0
