con,hip
CrA,91875.0
CrA,92989.0
CrA,92989.0
CrA,93174.0
CrA,93174.0
CrA,93825.0
CrA,93825.0
CrA,94114.0
CrA,94114.0
CrA,94160.0
CrA,94160.0
CrA,94005.0
CrA,94005.0
CrA,93542.0
CrA,93542.0
CrA,92953.0
CrA,91875.0
CrA,90887.0
