con,hip
Her,86414.0
Her,87808.0
Her,87808.0
Her,85112.0
Her,85112.0
Her,84606.0
Her,84606.0
Her,84380.0
Her,84380.0
Her,81833.0
Her,81833.0
Her,81126.0
Her,81126.0
Her,79992.0
Her,79992.0
Her,77760.0
Her,81833.0
Her,81693.0
Her,81693.0
Her,80816.0
Her,80816.0
Her,80170.0
Her,81693.0
Her,83207.0
Her,83207.0
Her,85693.0
Her,85693.0
Her,84379.0
Her,86974.0
Her,87933.0
Her,87933.0
Her,88794.0
Her,83207.0
Her,84380.0
Her,86974.0
Her,85693.0
